# sphere model
# scale = 1.0
# background = 0.001 cm^-1
# radius = 185.00436032 Angstroms
# sld = 5.75239846968 Angstroms^-2
# sld_solvent = 4.43599669081 Angstroms^-2
0.001000	4553.680000	67.480960
0.001007	4581.520000	67.686926
0.001014	4590.510000	67.753303
0.001021	4534.960000	67.342112
0.001028	4530.980000	67.312555
0.001035	4593.490000	67.775290
0.001042	4544.220000	67.410830
0.001050	4547.340000	67.433968
0.001057	4584.330000	67.707681
0.001064	4632.910000	68.065483
0.001072	4585.580000	67.716911
0.001079	4680.390000	68.413376
0.001087	4539.460000	67.375515
0.001094	4671.570000	68.348884
0.001102	4565.220000	67.566412
0.001109	4615.340000	67.936294
0.001117	4502.470000	67.100447
0.001125	4616.880000	67.947627
0.001133	4523.840000	67.259497
0.001140	4524.230000	67.262397
0.001148	4586.740000	67.725475
0.001156	4515.770000	67.199479
0.001164	4576.810000	67.652125
0.001172	4488.080000	66.993134
0.001181	4502.030000	67.097168
0.001189	4586.570000	67.724220
0.001197	4508.270000	67.143652
0.001205	4475.040000	66.895740
0.001214	4613.690000	67.924149
0.001222	4543.170000	67.403041
0.001231	4672.140000	68.353054
0.001239	4570.700000	67.606952
0.001248	4533.380000	67.330379
0.001256	4638.390000	68.105727
0.001265	4588.930000	67.741642
0.001274	4586.520000	67.723851
0.001283	4631.120000	68.052333
0.001292	4527.800000	67.288929
0.001301	4543.810000	67.407789
0.001310	4571.890000	67.615753
0.001319	4495.220000	67.046402
0.001328	4539.950000	67.379151
0.001337	4577.760000	67.659146
0.001346	4547.560000	67.435599
0.001356	4608.860000	67.888585
0.001365	4572.080000	67.617158
0.001374	4543.910000	67.408531
0.001384	4495.320000	67.047148
0.001394	4533.350000	67.330157
0.001403	4544.390000	67.412091
0.001413	4534.220000	67.336617
0.001423	4610.490000	67.900589
0.001433	4512.600000	67.175889
0.001443	4479.100000	66.926079
0.001453	4496.030000	67.052442
0.001463	4514.420000	67.189434
0.001473	4480.480000	66.936388
0.001483	4479.850000	66.931682
0.001493	4480.680000	66.937882
0.001504	4584.550000	67.709305
0.001514	4476.950000	66.910014
0.001525	4526.870000	67.282018
0.001535	4477.870000	66.916889
0.001546	4455.840000	66.752079
0.001557	4472.960000	66.880191
0.001567	4527.230000	67.284694
0.001578	4470.020000	66.858208
0.001589	4517.120000	67.209523
0.001600	4475.620000	66.900075
0.001611	4509.830000	67.155268
0.001623	4587.280000	67.729462
0.001634	4462.370000	66.800973
0.001645	4541.200000	67.388426
0.001657	4493.060000	67.030292
0.001668	4545.320000	67.418988
0.001680	4445.460000	66.674283
0.001691	4476.570000	66.907175
0.001703	4471.460000	66.868976
0.001715	4536.160000	67.351021
0.001727	4486.660000	66.982535
0.001739	4499.670000	67.079580
0.001751	4454.030000	66.738520
0.001763	4528.060000	67.290861
0.001775	4560.810000	67.533769
0.001788	4575.610000	67.643255
0.001800	4571.170000	67.610428
0.001812	4477.970000	66.917636
0.001825	4483.050000	66.955582
0.001838	4515.460000	67.197173
0.001850	4564.420000	67.560491
0.001863	4409.390000	66.403238
0.001876	4515.840000	67.200000
0.001889	4543.720000	67.407121
0.001902	4480.410000	66.935865
0.001916	4500.130000	67.083008
0.001929	4516.130000	67.202158
0.001942	4496.390000	67.055127
0.001956	4456.220000	66.754925
0.001969	4556.220000	67.499778
0.001983	4456.320000	66.755674
0.001997	4516.780000	67.206994
0.002010	4504.750000	67.117434
0.002024	4514.400000	67.189285
0.002038	4400.070000	66.333023
0.002053	4404.960000	66.369873
0.002067	4457.400000	66.763763
0.002081	4522.390000	67.248717
0.002096	4479.370000	66.928096
0.002110	4436.030000	66.603528
0.002125	4401.820000	66.346213
0.002140	4493.110000	67.030665
0.002154	4453.780000	66.736647
0.002169	4397.930000	66.316891
0.002184	4434.130000	66.589263
0.002200	4319.590000	65.723588
0.002215	4443.680000	66.660933
0.002230	4477.020000	66.910537
0.002246	4409.850000	66.406701
0.002261	4435.410000	66.598874
0.002277	4505.310000	67.121606
0.002293	4407.580000	66.389608
0.002309	4422.540000	66.502180
0.002325	4434.410000	66.591366
0.002341	4432.660000	66.578225
0.002357	4319.460000	65.722599
0.002373	4354.550000	65.989014
0.002390	4481.270000	66.942289
0.002406	4433.410000	66.583857
0.002423	4431.540000	66.569813
0.002440	4491.500000	67.018654
0.002457	4312.020000	65.665973
0.002474	4425.580000	66.525033
0.002491	4377.910000	66.165777
0.002508	4392.540000	66.276240
0.002526	4405.300000	66.372434
0.002543	4460.430000	66.786451
0.002561	4439.230000	66.627547
0.002579	4337.550000	65.860079
0.002597	4347.380000	65.934665
0.002615	4392.310000	66.274505
0.002633	4453.100000	66.731552
0.002651	4441.040000	66.641128
0.002669	4379.840000	66.180360
0.002688	4360.830000	66.036581
0.002707	4381.930000	66.196148
0.002725	4363.360000	66.055734
0.002744	4342.070000	65.894385
0.002763	4343.850000	65.907890
0.002783	4413.710000	66.435758
0.002802	4360.220000	66.031962
0.002821	4376.310000	66.153685
0.002841	4287.590000	65.479692
0.002861	4350.370000	65.957335
0.002880	4323.090000	65.750209
0.002900	4312.640000	65.670694
0.002921	4357.820000	66.013786
0.002941	4344.980000	65.916462
0.002961	4431.960000	66.572967
0.002982	4299.390000	65.569734
0.003002	4362.670000	66.050511
0.003023	4310.220000	65.652266
0.003044	4351.020000	65.962262
0.003065	4330.140000	65.803799
0.003087	4363.930000	66.060048
0.003108	4210.950000	64.891833
0.003130	4272.560000	65.364822
0.003151	4255.230000	65.232124
0.003173	4276.990000	65.398700
0.003195	4369.160000	66.099622
0.003217	4230.100000	65.039219
0.003240	4314.390000	65.684016
0.003262	4286.350000	65.470222
0.003285	4271.260000	65.354877
0.003308	4272.590000	65.365052
0.003331	4236.460000	65.088094
0.003354	4336.300000	65.850588
0.003377	4311.110000	65.659044
0.003400	4282.390000	65.439972
0.003424	4291.680000	65.510915
0.003448	4310.360000	65.653332
0.003472	4166.120000	64.545488
0.003496	4288.840000	65.489236
0.003520	4235.460000	65.080412
0.003544	4241.550000	65.127183
0.003569	4189.260000	64.724493
0.003594	4120.460000	64.190809
0.003619	4313.700000	65.678764
0.003644	4232.160000	65.055054
0.003669	4199.850000	64.806250
0.003695	4224.780000	64.998308
0.003720	4112.090000	64.125580
0.003746	4187.470000	64.710664
0.003772	4198.690000	64.797299
0.003798	4156.180000	64.468442
0.003825	4195.500000	64.772679
